height_data,LW,LN,P,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
72.30412927,0,0,0,B,A,B,B,B,B,A,B,B,B,A,A,A,B,A,B,B,B,A,A
76.15618774,0,0,0,B,A,B,B,B,B,A,B,B,A,B,A,B,A,B,A,A,A,A,B
73.48759452,0,0,0,B,A,B,B,B,B,A,B,A,B,A,B,B,A,B,A,A,B,A,B
78.39226956,0,0,0,B,A,B,B,B,B,A,B,A,A,A,B,B,B,B,A,A,A,A,A
75.51919581,0,0,0,B,A,B,B,B,B,A,A,B,B,A,B,A,B,A,A,A,B,B,A
77.79554912,0,0,0,B,A,B,B,B,B,A,A,B,A,B,B,B,B,A,A,A,B,B,A
76.58782094,0,0,0,B,A,B,B,B,B,A,A,A,B,A,B,B,A,B,B,B,A,A,A
81.20388225,0,0,0,B,A,B,B,B,B,A,A,A,A,B,B,A,A,B,A,A,B,A,A
73.00844256,0,0,0,B,A,B,B,B,A,B,B,B,B,B,B,B,B,A,B,B,B,A,A
75.9176163,0,0,0,B,A,B,B,B,A,B,B,B,A,A,B,A,A,A,B,A,B,B,A
76.68852105,0,0,0,B,A,B,B,B,A,B,B,A,B,B,A,B,A,B,B,B,A,A,B
79.12732037,0,0,0,B,A,B,B,B,A,B,B,A,A,B,A,B,B,B,B,B,B,A,A
76.38137435,0,0,0,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,B,A,B,A,A
79.9834491,0,0,0,B,A,B,B,B,A,B,A,B,A,B,B,B,B,B,A,A,B,A,A
78.32024278,0,0,0,B,A,B,B,B,A,B,A,A,B,B,A,A,B,A,A,A,A,A,A
81.43237555,0,0,0,B,A,B,B,B,A,B,A,A,A,A,A,B,A,B,A,A,B,A,A
74.58734529,0,0,0,B,A,B,B,B,A,A,B,B,B,A,A,A,B,B,A,B,A,A,B
77.41641124,0,0,0,B,A,B,B,B,A,A,B,B,A,A,A,B,B,A,B,A,B,B,A
74.57596775,0,0,0,B,A,B,B,B,A,A,B,A,B,A,B,A,A,A,B,B,A,A,B
78.58957725,0,0,0,B,A,B,B,B,A,A,B,A,A,B,B,A,A,A,A,B,A,A,B
77.06897649,0,0,0,B,A,B,B,B,A,A,A,B,B,B,B,B,B,A,B,A,B,B,B
79.76925147,0,0,0,B,A,B,B,B,A,A,A,B,A,A,A,B,B,B,A,A,B,A,B
78.41584308,0,0,0,B,A,B,B,B,A,A,A,A,B,B,A,B,B,A,B,B,A,B,A
81.77827577,0,0,0,B,A,B,B,B,A,A,A,A,A,A,B,B,B,B,B,B,B,A,B
73.07731932,0,0,0,B,A,B,B,A,B,B,B,B,B,B,B,B,B,A,A,B,A,A,A
77.06718033,0,0,0,B,A,B,B,A,B,B,B,B,A,B,A,A,A,A,B,A,A,B,A
76.77788727,0,0,0,B,A,B,B,A,B,B,B,A,B,A,B,A,A,B,A,B,B,A,B
79.91610815,0,0,0,B,A,B,B,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A
77.40916233,0,0,0,B,A,B,B,A,B,B,A,B,B,A,B,B,A,B,B,B,A,A,B
80.4857408,0,0,0,B,A,B,B,A,B,B,A,B,A,A,A,A,B,B,B,B,A,A,B
79.19231334,0,0,0,B,A,B,B,A,B,B,A,A,B,B,B,B,A,B,A,B,A,A,A
84.12004185,0,0,0,B,A,B,B,A,B,B,A,A,A,B,B,B,A,B,B,B,B,A,B
74.76915138,0,0,0,B,A,B,B,A,B,A,B,B,B,B,B,A,B,B,A,B,A,B,A
78.76715013,0,0,0,B,A,B,B,A,B,A,B,B,A,B,B,B,A,B,B,B,A,B,A
76.74600828,0,0,0,B,A,B,B,A,B,A,B,A,B,B,A,A,A,A,A,B,B,B,B
80.21653728,0,0,0,B,A,B,B,A,B,A,B,A,A,B,B,B,B,B,A,A,B,B,B
77.62745265,0,0,0,B,A,B,B,A,B,A,A,B,B,B,A,A,A,B,B,A,B,B,B
80.99536558,0,0,0,B,A,B,B,A,B,A,A,B,A,B,A,B,A,B,A,B,B,A,B
79.3187841,0,0,0,B,A,B,B,A,B,A,A,A,B,B,B,A,B,A,A,A,B,B,B
82.4761801,0,0,0,B,A,B,B,A,B,A,A,A,A,A,B,B,A,B,A,A,A,A,B
75.3548792,0,0,0,B,A,B,B,A,A,B,B,B,B,A,B,A,A,A,B,A,A,B,B
79.25374934,0,0,0,B,A,B,B,A,A,B,B,B,A,B,B,B,B,B,A,A,A,A,B
79.22618952,0,0,0,B,A,B,B,A,A,B,B,A,B,A,B,B,B,B,B,A,B,B,A
81.10643435,0,0,0,B,A,B,B,A,A,B,B,A,A,B,A,A,B,A,B,A,B,B,B
77.57823602,0,0,0,B,A,B,B,A,A,B,A,B,B,B,B,A,A,A,A,A,B,A,A
81.63504094,0,0,0,B,A,B,B,A,A,B,A,B,A,B,A,A,B,B,A,B,A,A,B
79.47643783,0,0,0,B,A,B,B,A,A,B,A,A,B,A,B,A,A,A,A,A,A,A,A
84.25037955,0,0,0,B,A,B,B,A,A,B,A,A,A,A,A,B,A,A,B,B,B,A,A
76.92167262,0,0,0,B,A,B,B,A,A,A,B,B,B,B,A,B,A,A,B,B,A,A,A
79.77661266,0,0,0,B,A,B,B,A,A,A,B,B,A,B,A,B,A,B,A,B,A,A,B
79.68568722,0,0,0,B,A,B,B,A,A,A,B,A,B,A,A,A,B,B,B,A,A,A,B
82.36274063,0,0,0,B,A,B,B,A,A,A,B,A,A,B,A,B,A,B,A,B,B,B,B
79.63104789,0,0,0,B,A,B,B,A,A,A,A,B,B,B,A,A,B,B,B,A,B,A,B
83.00179564,0,0,0,B,A,B,B,A,A,A,A,B,A,B,B,B,B,A,A,B,B,B,A
81.15085079,0,0,0,B,A,B,B,A,A,A,A,A,B,B,A,A,A,A,A,A,B,B,B
85.6366606,0,0,0,B,A,B,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,A
132.8083103,0,0,0,B,A,B,A,B,B,B,B,B,B,A,A,A,B,B,A,B,B,A,A
135.7804487,0,0,0,B,A,B,A,B,B,B,B,B,A,A,A,B,B,A,B,A,B,A,B
133.1371524,0,0,0,B,A,B,A,B,B,B,B,A,B,A,A,B,B,B,A,A,A,B,B
137.8529587,0,0,0,B,A,B,A,B,B,B,B,A,A,A,B,B,B,A,B,A,B,A,A
134.4439029,0,0,0,B,A,B,A,B,B,B,A,B,B,B,B,A,A,B,A,A,B,B,A
138.2169776,0,0,0,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,A,B,B,A
136.2992984,0,0,0,B,A,B,A,B,B,B,A,A,B,B,A,A,A,A,B,B,A,A,B
140.0054825,0,0,0,B,A,B,A,B,B,B,A,A,A,A,B,B,A,B,B,A,A,B,A
131.3248551,0,0,0,B,A,B,A,B,B,A,B,B,B,B,A,B,A,B,A,A,A,B,A
135.8784914,0,0,0,B,A,B,A,B,B,A,B,B,A,B,A,B,A,A,A,B,B,A,B
134.1090906,0,0,0,B,A,B,A,B,B,A,B,A,B,B,B,A,A,A,A,B,B,B,A
137.9727644,0,0,0,B,A,B,A,B,B,A,B,A,A,B,B,B,B,A,A,A,B,B,A
135.0024309,0,0,0,B,A,B,A,B,B,A,A,B,B,A,A,B,A,A,A,B,B,A,A
139.0681473,0,0,0,B,A,B,A,B,B,A,A,B,A,A,A,A,A,A,A,B,B,B,B
138.74808,0,0,0,B,A,B,A,B,B,A,A,A,B,B,A,A,A,B,A,A,B,B,A
140.7039996,0,0,0,B,A,B,A,B,B,A,A,A,A,A,B,A,B,A,B,B,B,B,A
134.2471327,0,0,0,B,A,B,A,B,A,B,B,B,B,B,B,B,A,B,A,B,A,A,B
136.8692693,0,0,0,B,A,B,A,B,A,B,B,B,A,A,B,B,A,B,A,A,A,A,A
135.2449626,0,0,0,B,A,B,A,B,A,B,B,A,B,B,B,A,B,B,A,B,B,A,B
138.0771911,0,0,0,B,A,B,A,B,A,B,B,A,A,A,A,B,A,A,A,A,A,A,B
136.1057184,0,0,0,B,A,B,A,B,A,B,A,B,B,B,A,A,A,A,B,B,A,B,A
139.6972506,0,0,0,B,A,B,A,B,A,B,A,B,A,B,A,B,A,A,A,B,A,A,B
138.8133884,0,0,0,B,A,B,A,B,A,B,A,A,B,A,B,B,A,A,B,A,A,A,A
142.2645304,0,0,0,B,A,B,A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,B
134.6893437,0,0,0,B,A,B,A,B,A,A,B,B,B,B,A,A,A,A,A,A,A,B,B
137.3713372,0,0,0,B,A,B,A,B,A,A,B,B,A,B,B,B,B,A,A,A,A,A,A
136.9303008,0,0,0,B,A,B,A,B,A,A,B,A,B,A,B,B,A,A,A,A,A,A,B
139.1872924,0,0,0,B,A,B,A,B,A,A,B,A,A,B,B,A,A,A,B,A,B,A,B
137.9483035,0,0,0,B,A,B,A,B,A,A,A,B,B,A,A,A,A,B,B,B,B,B,B
139.7363265,0,0,0,B,A,B,A,B,A,A,A,B,A,B,A,B,A,B,B,A,A,B,A
138.0724428,0,0,0,B,A,B,A,B,A,A,A,A,B,B,B,A,B,A,A,A,B,A,B
141.6962954,0,0,0,B,A,B,A,B,A,A,A,A,A,B,B,B,B,B,B,B,B,B,A
133.9498017,0,0,0,B,A,B,A,A,B,B,B,B,B,A,A,B,A,A,B,A,A,A,A
136.4303185,0,0,0,B,A,B,A,A,B,B,B,B,A,A,A,B,A,B,B,B,A,A,A
136.6494054,0,0,0,B,A,B,A,A,B,B,B,A,B,B,B,B,A,B,B,B,A,B,A
139.6540324,0,0,0,B,A,B,A,A,B,B,B,A,A,A,A,B,A,A,B,B,B,A,A
138.0882765,0,0,0,B,A,B,A,A,B,B,A,B,B,A,A,A,A,B,B,B,A,B,A
141.0053129,0,0,0,B,A,B,A,A,B,B,A,B,A,A,A,A,A,B,A,A,B,B,B
139.6556168,0,0,0,B,A,B,A,A,B,B,A,A,B,A,B,B,A,B,B,B,A,A,A
142.7882522,0,0,0,B,A,B,A,A,B,B,A,A,A,A,B,A,A,B,A,B,B,B,A
133.85817,0,0,0,B,A,B,A,A,B,A,B,B,B,A,B,B,B,A,A,B,A,A,B
138.2656035,0,0,0,B,A,B,A,A,B,A,B,B,A,A,B,A,B,B,B,B,B,A,B
136.4284131,0,0,0,B,A,B,A,A,B,A,B,A,B,A,B,B,A,A,A,A,A,A,A
140.3669075,0,0,0,B,A,B,A,A,B,A,B,A,A,A,B,B,B,B,A,B,B,A,A
136.2971223,0,0,0,B,A,B,A,A,B,A,A,B,B,B,B,B,B,B,B,B,A,A,B
141.3750224,0,0,0,B,A,B,A,A,B,A,A,B,A,A,A,A,A,B,B,A,A,A,A
139.3417756,0,0,0,B,A,B,A,A,B,A,A,A,B,A,A,B,A,A,A,A,B,B,B
141.2327108,0,0,0,B,A,B,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,B,A
135.5102264,0,0,0,B,A,B,A,A,A,B,B,B,B,B,B,B,B,A,A,A,A,B,B
139.9799165,0,0,0,B,A,B,A,A,A,B,B,B,A,B,B,B,B,A,B,B,A,B,B
136.7166775,0,0,0,B,A,B,A,A,A,B,B,A,B,B,A,A,A,B,A,A,B,B,B
141.3979389,0,0,0,B,A,B,A,A,A,B,B,A,A,B,A,B,B,B,B,A,B,A,B
137.4615717,0,0,0,B,A,B,A,A,A,B,A,B,B,A,A,A,A,A,A,A,B,B,A
142.1806723,0,0,0,B,A,B,A,A,A,B,A,B,A,A,A,A,B,A,A,A,A,A,B
141.0082709,0,0,0,B,A,B,A,A,A,B,A,A,B,B,B,A,A,A,B,A,A,A,A
143.1667929,0,0,0,B,A,B,A,A,A,B,A,A,A,B,A,B,B,A,A,A,B,B,B
136.1984285,0,0,0,B,A,B,A,A,A,A,B,B,B,B,A,B,A,A,A,B,B,B,A
138.9622648,0,0,0,B,A,B,A,A,A,A,B,B,A,B,B,A,A,A,A,A,B,B,B
137.8812839,0,0,0,B,A,B,A,A,A,A,B,A,B,A,B,A,B,A,B,B,B,A,A
140.8628297,0,0,0,B,A,B,A,A,A,A,B,A,A,B,B,B,B,B,B,A,B,B,A
139.3469153,0,0,0,B,A,B,A,A,A,A,A,B,B,B,A,A,B,A,A,A,A,B,A
142.1931929,0,0,0,B,A,B,A,A,A,A,A,B,A,A,A,A,A,A,B,B,B,B,A
141.9404791,0,0,0,B,A,B,A,A,A,A,A,A,B,A,B,B,B,A,B,A,A,A,B
143.7486766,0,0,0,B,A,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,B,B
75.31984864,0,0,0,B,A,A,B,B,B,B,B,B,B,B,A,B,B,A,A,A,A,A,A
77.55911675,0,0,0,B,A,A,B,B,B,B,B,B,A,A,A,B,A,B,B,B,B,B,B
77.99675191,0,0,0,B,A,A,B,B,B,B,B,A,B,B,A,A,B,B,B,B,B,B,A
81.24796628,0,0,0,B,A,A,B,B,B,B,B,A,A,B,B,B,A,A,B,B,A,B,A
77.24342788,0,0,0,B,A,A,B,B,B,B,A,B,B,A,B,A,B,B,B,B,B,A,A
80.66097986,0,0,0,B,A,A,B,B,B,B,A,B,A,A,A,A,B,B,B,B,A,A,A
78.86174872,0,0,0,B,A,A,B,B,B,B,A,A,B,A,A,B,B,B,B,A,B,B,B
82.47685695,0,0,0,B,A,A,B,B,B,B,A,A,A,A,B,A,A,A,B,A,A,A,A
75.53611037,0,0,0,B,A,A,B,B,B,A,B,B,B,A,A,A,A,B,B,B,B,B,B
78.19324141,0,0,0,B,A,A,B,B,B,A,B,B,A,B,A,B,B,A,A,A,A,A,B
77.5344649,0,0,0,B,A,A,B,B,B,A,B,A,B,B,A,B,A,B,B,B,B,A,B
82.30617448,0,0,0,B,A,A,B,B,B,A,B,A,A,B,B,B,B,B,B,A,B,A,A
78.38479695,0,0,0,B,A,A,B,B,B,A,A,B,B,A,B,B,B,B,B,A,B,B,B
82.51498206,0,0,0,B,A,A,B,B,B,A,A,B,A,A,B,B,B,B,A,B,B,B,A
81.1452441,0,0,0,B,A,A,B,B,B,A,A,A,B,B,B,B,A,B,A,A,B,A,B
84.08552901,0,0,0,B,A,A,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,A,B
77.47909608,0,0,0,B,A,A,B,B,A,B,B,B,B,A,A,A,A,B,B,B,A,B,A
81.0304416,0,0,0,B,A,A,B,B,A,B,B,B,A,A,B,A,B,A,A,B,B,A,A
79.09829665,0,0,0,B,A,A,B,B,A,B,B,A,B,A,A,B,A,B,B,A,A,B,B
82.15816365,0,0,0,B,A,A,B,B,A,B,B,A,A,B,B,B,B,B,A,A,A,A,A
80.18255501,0,0,0,B,A,A,B,B,A,B,A,B,B,A,B,A,A,A,B,A,A,A,A
84.58787586,0,0,0,B,A,A,B,B,A,B,A,B,A,A,B,B,A,A,B,B,B,A,A
81.37675415,0,0,0,B,A,A,B,B,A,B,A,A,B,A,B,B,A,A,A,A,A,B,B
85.3752743,0,0,0,B,A,A,B,B,A,B,A,A,A,A,B,B,A,A,B,B,B,A,A
76.8647503,0,0,0,B,A,A,B,B,A,A,B,B,B,A,A,B,A,B,B,A,A,B,B
81.27950093,0,0,0,B,A,A,B,B,A,A,B,B,A,B,B,B,A,B,B,B,B,B,A
79.37518214,0,0,0,B,A,A,B,B,A,A,B,A,B,B,B,B,B,B,A,B,B,A,B
84.11097891,0,0,0,B,A,A,B,B,A,A,B,A,A,A,A,A,B,A,B,A,A,B,A
80.51798677,0,0,0,B,A,A,B,B,A,A,A,B,B,B,A,B,B,A,B,A,B,A,B
83.21547765,0,0,0,B,A,A,B,B,A,A,A,B,A,B,A,A,A,B,A,A,B,B,A
82.93508602,0,0,0,B,A,A,B,B,A,A,A,A,B,A,A,B,B,B,B,B,B,A,B
84.90888784,0,0,0,B,A,A,B,B,A,A,A,A,A,A,A,B,B,A,A,A,A,B,B
77.38549249,0,0,0,B,A,A,B,A,B,B,B,B,B,B,B,A,A,A,B,A,A,B,B
81.1122757,0,0,0,B,A,A,B,A,B,B,B,B,A,B,A,A,A,A,A,A,A,B,A
80.24602392,0,0,0,B,A,A,B,A,B,B,B,A,B,A,B,B,A,A,A,A,B,B,A
82.79290535,0,0,0,B,A,A,B,A,B,B,B,A,A,A,B,B,A,B,B,A,B,A,A
80.31386722,0,0,0,B,A,A,B,A,B,B,A,B,B,B,B,B,B,B,A,B,A,B,B
83.98622703,0,0,0,B,A,A,B,A,B,B,A,B,A,A,A,B,B,A,B,B,B,B,A
82.75625013,0,0,0,B,A,A,B,A,B,B,A,A,B,A,A,B,A,B,A,A,A,A,B
86.9717937,0,0,0,B,A,A,B,A,B,B,A,A,A,B,B,A,B,B,A,A,B,B,A
77.18081234,0,0,0,B,A,A,B,A,B,A,B,B,B,B,B,B,A,A,B,A,A,A,B
82.78878099,0,0,0,B,A,A,B,A,B,A,B,B,A,A,B,B,B,B,B,B,B,A,B
81.39360543,0,0,0,B,A,A,B,A,B,A,B,A,B,A,B,B,A,A,A,B,B,A,B
85.36866001,0,0,0,B,A,A,B,A,B,A,B,A,A,B,B,B,B,B,B,A,B,B,B
82.7240122,0,0,0,B,A,A,B,A,B,A,A,B,B,A,A,B,B,B,A,B,A,B,B
85.65383887,0,0,0,B,A,A,B,A,B,A,A,B,A,B,A,A,A,A,B,B,A,A,B
82.92631903,0,0,0,B,A,A,B,A,B,A,A,A,B,B,A,B,B,A,B,A,B,B,A
85.80030144,0,0,0,B,A,A,B,A,B,A,A,A,A,B,B,B,A,B,A,A,A,A,B
80.44638331,0,0,0,B,A,A,B,A,A,B,B,B,B,B,B,B,B,A,B,A,A,A,B
83.02246842,0,0,0,B,A,A,B,A,A,B,B,B,A,A,B,A,B,A,A,B,B,A,A
81.68463344,0,0,0,B,A,A,B,A,A,B,B,A,B,A,A,A,B,A,B,B,B,B,B
85.27609934,0,0,0,B,A,A,B,A,A,B,B,A,A,A,B,A,B,A,A,A,B,A,A
82.53274324,0,0,0,B,A,A,B,A,A,B,A,B,B,B,B,A,A,A,B,A,B,B,B
84.63831769,0,0,0,B,A,A,B,A,A,B,A,B,A,A,A,B,A,A,B,B,A,A,A
84.96405426,0,0,0,B,A,A,B,A,A,B,A,A,B,A,B,A,B,B,A,B,A,A,A
86.95795885,0,0,0,B,A,A,B,A,A,B,A,A,A,A,A,A,B,B,B,B,A,B,A
80.10070544,0,0,0,B,A,A,B,A,A,A,B,B,B,A,A,A,A,B,A,A,B,A,A
82.92896406,0,0,0,B,A,A,B,A,A,A,B,B,A,A,B,A,B,A,A,B,B,A,B
81.84060057,0,0,0,B,A,A,B,A,A,A,B,A,B,A,B,B,A,B,B,A,B,A,B
85.61045984,0,0,0,B,A,A,B,A,A,A,B,A,A,A,A,A,B,A,A,A,B,A,A
83.16029792,0,0,0,B,A,A,B,A,A,A,A,B,B,A,A,B,A,A,B,B,A,A,A
84.33838264,0,0,0,B,A,A,B,A,A,A,A,B,A,B,B,B,B,B,B,A,B,A,A
85.66734014,0,0,0,B,A,A,B,A,A,A,A,A,B,A,A,B,B,A,B,B,A,B,B
88.17439729,0,0,0,B,A,A,B,A,A,A,A,A,A,B,A,B,A,B,A,A,A,B,A
136.996699,0,0,0,B,A,A,A,B,B,B,B,B,B,A,A,A,B,B,A,B,B,A,A
140.0576353,0,0,0,B,A,A,A,B,B,B,B,B,A,A,B,A,A,B,A,B,A,B,B
137.6211616,0,0,0,B,A,A,A,B,B,B,B,A,B,B,A,B,B,A,A,A,A,B,B
141.7545162,0,0,0,B,A,A,A,B,B,B,B,A,A,A,B,A,A,B,B,A,A,A,A
137.9338522,0,0,0,B,A,A,A,B,B,B,A,B,B,B,B,B,B,B,A,A,A,A,B
141.7899652,0,0,0,B,A,A,A,B,B,B,A,B,A,B,A,A,A,B,B,B,A,A,A
140.5519576,0,0,0,B,A,A,A,B,B,B,A,A,B,A,B,B,A,A,A,B,B,B,B
143.1137845,0,0,0,B,A,A,A,B,B,B,A,A,A,A,B,B,B,B,A,B,A,A,B
136.82908,0,0,0,B,A,A,A,B,B,A,B,B,B,B,B,A,A,B,A,A,B,A,A
139.9884021,0,0,0,B,A,A,A,B,B,A,B,B,A,A,B,B,A,A,A,B,B,B,A
137.578515,0,0,0,B,A,A,A,B,B,A,B,A,B,A,A,A,A,A,B,B,A,A,B
141.788071,0,0,0,B,A,A,A,B,B,A,B,A,A,A,A,A,A,A,B,A,B,B,B
139.9040851,0,0,0,B,A,A,A,B,B,A,A,B,B,B,A,B,A,A,A,A,B,B,B
141.1154317,0,0,0,B,A,A,A,B,B,A,A,B,A,A,B,B,B,A,A,A,A,B,A
141.3621639,0,0,0,B,A,A,A,B,B,A,A,A,B,A,B,B,A,B,B,A,B,A,B
143.8772485,0,0,0,B,A,A,A,B,B,A,A,A,A,A,A,A,B,B,A,B,B,A,A
136.4876928,0,0,0,B,A,A,A,B,A,B,B,B,B,A,B,B,B,B,B,A,A,B,A
139.8323201,0,0,0,B,A,A,A,B,A,B,B,B,A,B,A,A,A,B,B,B,A,A,A
139.9494243,0,0,0,B,A,A,A,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B
143.0310765,0,0,0,B,A,A,A,B,A,B,B,A,A,B,A,B,B,A,B,A,A,A,A
139.311891,0,0,0,B,A,A,A,B,A,B,A,B,B,B,B,A,A,B,A,A,B,B,B
142.3367347,0,0,0,B,A,A,A,B,A,B,A,B,A,A,A,B,B,A,B,B,B,A,B
142.8502569,0,0,0,B,A,A,A,B,A,B,A,A,B,B,B,A,A,B,A,B,A,B,A
144.9515104,0,0,0,B,A,A,A,B,A,B,A,A,A,A,B,A,B,A,B,B,B,A,B
137.940222,0,0,0,B,A,A,A,B,A,A,B,B,B,A,A,B,B,B,A,B,B,A,A
139.6077983,0,0,0,B,A,A,A,B,A,A,B,B,A,B,B,B,A,B,A,A,A,B,A
139.9591141,0,0,0,B,A,A,A,B,A,A,B,A,B,A,B,A,A,A,A,B,B,A,A
142.7757193,0,0,0,B,A,A,A,B,A,A,B,A,A,A,A,A,A,B,B,B,A,B,A
140.34776,0,0,0,B,A,A,A,B,A,A,A,B,B,B,B,A,A,B,A,B,A,B,B
144.5878653,0,0,0,B,A,A,A,B,A,A,A,B,A,A,B,B,A,A,B,B,A,A,B
143.480113,0,0,0,B,A,A,A,B,A,A,A,A,B,A,A,A,B,A,A,A,B,A,A
145.8669943,0,0,0,B,A,A,A,B,A,A,A,A,A,B,A,A,B,A,A,B,A,B,A
136.0461839,0,0,0,B,A,A,A,A,B,B,B,B,B,B,B,B,B,A,B,A,A,A,B
141.1753914,0,0,0,B,A,A,A,A,B,B,B,B,A,B,B,B,A,B,B,B,B,A,A
139.4962366,0,0,0,B,A,A,A,A,B,B,B,A,B,A,A,A,A,B,A,B,A,A,A
142.2190541,0,0,0,B,A,A,A,A,B,B,B,A,A,B,B,A,B,B,A,A,B,B,B
139.9195424,0,0,0,B,A,A,A,A,B,B,A,B,B,B,A,B,A,B,B,B,A,A,A
144.7858907,0,0,0,B,A,A,A,A,B,B,A,B,A,A,B,A,B,B,B,A,A,A,A
141.7329738,0,0,0,B,A,A,A,A,B,B,A,A,B,B,A,B,B,B,A,B,A,B,B
146.1036857,0,0,0,B,A,A,A,A,B,B,A,A,A,B,B,A,A,A,B,A,B,A,B
137.4715785,0,0,0,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B
140.987099,0,0,0,B,A,A,A,A,B,A,B,B,A,A,A,A,B,B,B,A,A,A,B
139.2736536,0,0,0,B,A,A,A,A,B,A,B,A,B,A,A,B,A,B,B,B,A,A,A
143.3464327,0,0,0,B,A,A,A,A,B,A,B,A,A,A,B,B,A,B,B,B,A,B,A
141.4271568,0,0,0,B,A,A,A,A,B,A,A,B,B,B,A,B,A,A,B,A,A,B,A
143.9926105,0,0,0,B,A,A,A,A,B,A,A,B,A,A,A,B,A,B,B,B,A,A,A
142.5993498,0,0,0,B,A,A,A,A,B,A,A,A,B,B,B,B,B,B,A,A,A,B,A
146.6646382,0,0,0,B,A,A,A,A,B,A,A,A,A,B,B,A,B,A,A,A,B,A,B
139.9138205,0,0,0,B,A,A,A,A,A,B,B,B,B,A,A,B,B,B,B,A,A,B,B
142.7441505,0,0,0,B,A,A,A,A,A,B,B,B,A,B,A,B,A,B,B,A,B,A,B
141.1590308,0,0,0,B,A,A,A,A,A,B,B,A,B,A,A,B,A,B,B,B,A,A,B
143.1530174,0,0,0,B,A,A,A,A,A,B,B,A,A,B,B,A,A,A,B,B,A,A,A
142.0749499,0,0,0,B,A,A,A,A,A,B,A,B,B,A,B,A,B,B,B,A,B,B,B
145.1194053,0,0,0,B,A,A,A,A,A,B,A,B,A,A,A,A,A,A,B,A,B,B,B
144.4297154,0,0,0,B,A,A,A,A,A,B,A,A,B,A,A,B,A,A,B,A,B,B,B
146.7139776,0,0,0,B,A,A,A,A,A,B,A,A,A,B,B,A,B,B,B,A,B,B,A
139.3386632,0,0,0,B,A,A,A,A,A,A,B,B,B,A,B,A,B,B,B,B,B,B,B
143.1358656,0,0,0,B,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,A,A,B,B
142.1428381,0,0,0,B,A,A,A,A,A,A,B,A,B,B,A,A,A,B,A,A,B,A,A
146.5383415,0,0,0,B,A,A,A,A,A,A,B,A,A,A,B,B,A,B,A,B,B,A,B
142.5346237,0,0,0,B,A,A,A,A,A,A,A,B,B,B,A,A,B,A,A,B,A,A,B
145.7631134,0,0,0,B,A,A,A,A,A,A,A,B,A,B,A,A,A,B,B,B,A,A,B
144.7378853,0,0,0,B,A,A,A,A,A,A,A,A,B,B,B,A,A,B,B,A,A,B,A
148.7355992,0,0,0,B,A,A,A,A,A,A,A,A,A,A,B,B,B,A,B,A,B,B,A
72.02902095,0,0,0,A,B,B,B,B,B,B,B,B,B,A,B,A,B,B,A,B,B,A,A
75.88722197,0,0,0,A,B,B,B,B,B,B,B,B,A,B,B,B,A,B,A,B,A,A,B
75.01382955,0,0,0,A,B,B,B,B,B,B,B,A,B,B,A,A,A,A,A,A,A,B,B
77.91333343,0,0,0,A,B,B,B,B,B,B,B,A,A,B,B,B,A,A,A,B,B,A,A
75.12344608,0,0,0,A,B,B,B,B,B,B,A,B,B,A,A,A,B,B,A,A,A,A,A
77.68610905,0,0,0,A,B,B,B,B,B,B,A,B,A,B,A,B,B,A,A,B,A,B,A
76.599888,0,0,0,A,B,B,B,B,B,B,A,A,B,B,A,A,A,A,A,B,A,B,B
80.84209727,0,0,0,A,B,B,B,B,B,B,A,A,A,B,A,B,B,A,A,A,B,B,B
73.87296162,0,0,0,A,B,B,B,B,B,A,B,B,B,B,B,A,B,B,B,B,A,A,B
75.80497565,0,0,0,A,B,B,B,B,B,A,B,B,A,A,A,B,A,A,A,B,B,B,B
76.24179343,0,0,0,A,B,B,B,B,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A
78.60717618,0,0,0,A,B,B,B,B,B,A,B,A,A,A,B,A,A,A,B,A,A,A,A
74.6703002,0,0,0,A,B,B,B,B,B,A,A,B,B,B,A,B,A,A,A,B,A,A,A
78.56436816,0,0,0,A,B,B,B,B,B,A,A,B,A,B,A,A,A,B,B,A,B,A,B
76.63383941,0,0,0,A,B,B,B,B,B,A,A,A,B,A,B,B,A,B,B,B,A,A,B
80.9422333,0,0,0,A,B,B,B,B,B,A,A,A,A,B,B,B,B,B,A,B,B,B,B
73.53810545,0,0,0,A,B,B,B,B,A,B,B,B,B,A,B,A,A,B,A,A,A,A,B
77.5924879,0,0,0,A,B,B,B,B,A,B,B,B,A,B,A,A,A,B,A,A,B,B,B
75.97695668,0,0,0,A,B,B,B,B,A,B,B,A,B,A,A,A,A,B,B,A,A,B,B
79.85395903,0,0,0,A,B,B,B,B,A,B,B,A,A,A,B,B,B,B,A,A,A,B,B
